622	0.215873
623	0.22585
624	0.235828
625	0.245805
626	0.255782
627	0.26576
628	0.275737
629	0.285714
630	0.295692
631	0.305669
632	0.315646
633	0.325624
634	0.335601
635	0.345578
636	0.355556
637	0.365533
638	0.37551
639	0.385488
640	0.395465
641	0.405442
642	0.41542
643	0.425397
644	0.435374
645	0.445351
646	0.455329
647	0.465306
648	0.475283
649	0.485261
650	0.495238
651	0.505215
652	0.515193
653	0.52517
654	0.535147
655	0.545125
656	0.555102
657	0.565079
658	0.575057
659	0.585034
660	0.595011
661	0.604989
662	0.614966
663	0.624943
664	0.634921
665	0.644898
666	0.654875
667	0.664853
668	0.67483
669	0.684807
670	0.694785
671	0.704762
672	0.714739
673	0.724717
674	0.734694
675	0.744671
676	0.754649
677	0.764626
678	0.774603
679	0.78458
680	0.794558
681	0.804535
682	0.814512
683	0.82449
684	0.834467
685	0.844444
686	0.854422
687	0.864399
688	0.874376
689	0.884354
690	0.894331
691	0.904308
692	0.914286
693	0.924263
694	0.93424
695	0.944218
696	0.954195
697	0.964172
698	0.97415
699	0.984127
700	0.994104
701	-0.995918
702	-0.985941
703	-0.975964
704	-0.965986
705	-0.956009
706	-0.946032
707	-0.936054
708	-0.926077
709	-0.9161
710	-0.906122
711	-0.896145
712	-0.886168
713	-0.87619
714	-0.866213
715	-0.856236
716	-0.846259
717	-0.836281
718	-0.826304
719	-0.816327
720	-0.806349
721	-0.796372
722	-0.786395
723	-0.776417
724	-0.76644
725	-0.756463
726	-0.746485
727	-0.736508
728	-0.726531
729	-0.716553
730	-0.706576
731	-0.696599
732	-0.686621
733	-0.676644
734	-0.666667
735	-0.656689
736	-0.646712
737	-0.636735
738	-0.626757
739	-0.61678
740	-0.606803
741	-0.596825
742	-0.586848
743	-0.576871
744	-0.566893
745	-0.556916
746	-0.546939
747	-0.536961
748	-0.526984
749	-0.517007
750	-0.507029
751	-0.497052
752	-0.487075
753	-0.477098
754	-0.46712
755	-0.457143
756	-0.447166
757	-0.437188
758	-0.427211
759	-0.417234
760	-0.407256
761	-0.397279
762	-0.387302
763	-0.377324
764	-0.367347
765	-0.35737
766	-0.347392
767	-0.337415
768	-0.327438
769	-0.31746
770	-0.307483
771	-0.297506
772	-0.287528
773	-0.277551
774	-0.267574
775	-0.257596
776	-0.247619
777	-0.237642
778	-0.227664
779	-0.217687
780	-0.20771
781	-0.197732
782	-0.187755
783	-0.177778
784	-0.1678
785	-0.157823
786	-0.147846
787	-0.137868
788	-0.127891
789	-0.117914
790	-0.107937
791	-0.0979592
792	-0.0879819
793	-0.0780045
794	-0.0680272
795	-0.0580499
796	-0.0480726
797	-0.0380952
798	-0.0281179
799	-0.0181406
800	-0.00816327
801	0.00181406
802	0.0117914
803	0.0217687
804	0.031746
805	0.0417234
806	0.0517007
807	0.061678
808	0.0716553
809	0.0816327
810	0.09161
811	0.101587
812	0.111565
813	0.121542
814	0.131519
815	0.141497
816	0.151474
817	0.161451
818	0.171429
819	0.181406
820	0.191383
821	0.201361
822	0.211338
823	0.221315
824	0.231293
825	0.24127
826	0.251247
827	0.261224
828	0.271202
829	0.281179
830	0.291156
831	0.301134
832	0.311111
833	0.321088
834	0.331066
835	0.341043
836	0.35102
837	0.360998
838	0.370975
839	0.380952
840	0.39093
841	0.400907
842	0.410884
843	0.420862
844	0.430839
845	0.440816
846	0.450794
847	0.460771
848	0.470748
849	0.480726
850	0.490703
851	0.50068
852	0.510658
853	0.520635
854	0.530612
855	0.54059
856	0.550567
857	0.560544
858	0.570522
859	0.580499
860	0.590476
861	0.600454
862	0.610431
863	0.620408
864	0.630385
865	0.640363
866	0.65034
867	0.660317
868	0.670295
869	0.680272
870	0.690249
871	0.700227
872	0.710204
873	0.720181
874	0.730159
875	0.740136
876	0.750113
877	0.760091
878	0.770068
879	0.780045
880	0.790023
881	0.8
882	0.809977
883	0.819955
884	0.829932
885	0.839909
886	0.849887
887	0.859864
888	0.869841
889	0.879819
890	0.889796
891	0.899773
892	0.909751
893	0.919728
894	0.929705
895	0.939683
896	0.94966
897	0.959637
898	0.969615
899	0.979592
900	0.989569
901	0.999546
902	-0.990476
903	-0.980499
904	-0.970522
905	-0.960544
906	-0.950567
907	-0.94059
908	-0.930612
909	-0.920635
910	-0.910658
911	-0.90068
912	-0.890703
913	-0.880726
914	-0.870748
915	-0.860771
916	-0.850794
917	-0.840816
918	-0.830839
919	-0.820862
920	-0.810884
921	-0.800907
922	-0.79093
923	-0.780952
924	-0.770975
925	-0.760998
926	-0.75102
927	-0.741043
928	-0.731066
929	-0.721088
930	-0.711111
931	-0.701134
932	-0.691156
933	-0.681179
934	-0.671202
935	-0.661224
936	-0.651247
937	-0.64127
938	-0.631293
939	-0.621315
940	-0.611338
941	-0.601361
942	-0.591383
943	-0.581406
944	-0.571429
945	-0.561451
946	-0.551474
947	-0.541497
948	-0.531519
949	-0.521542
950	-0.511565
951	-0.501587
952	-0.49161
953	-0.481633
954	-0.471655
955	-0.461678
956	-0.451701
957	-0.441723
958	-0.431746
959	-0.421769
960	-0.411791
961	-0.401814
962	-0.391837
963	-0.381859
964	-0.371882
